samples,models,percentiles,mi_accuracy,mi_f1_score,mi_auc,mrmr_accuracy,mrmr_f1_score,mrmr_auc,mi_mrmr_accuracy,mi_mrmr_f1_score,mi_mrmr_auc
subsample_7.csv,ft_transformer,10,0.7404,0.7154,0.8048,0.7445,0.7207,0.8041,0.7445,0.7207,0.8027
subsample_10.csv,ft_transformer,10,0.7594,0.7544,0.8103,0.7557,0.7522,0.8101,0.7293,0.7181,0.7944
subsample_8.csv,ft_transformer,10,0.7437,0.7265,0.8019,0.7429,0.7285,0.8015,0.7342,0.7238,0.7825
subsample_3.csv,ft_transformer,10,0.7499,0.7389,0.8035,0.766,0.7617,0.8089,0.7417,0.719,0.8004
subsample_1.csv,ft_transformer,10,0.7594,0.755,0.8063,0.7421,0.7257,0.8034,0.7561,0.7428,0.8015
subsample_2.csv,ft_transformer,10,0.7454,0.7343,0.8022,0.7326,0.7256,0.7915,0.733,0.7202,0.7917
subsample_6.csv,ft_transformer,10,0.745,0.7208,0.7933,0.7639,0.7619,0.8112,0.7412,0.7514,0.7823
subsample_5.csv,ft_transformer,10,0.7507,0.7389,0.7857,0.7458,0.7454,0.8002,0.7421,0.7215,0.8
subsample_4.csv,ft_transformer,10,0.7507,0.7336,0.797,0.7458,0.7339,0.8031,0.7433,0.7357,0.8019
subsample_9.csv,ft_transformer,10,0.7651,0.7537,0.8068,0.7647,0.7586,0.8064,0.7569,0.7433,0.8065
subsample_7.csv,ft_transformer,20,0.7701,0.7578,0.8138,0.7721,0.7603,0.8065,0.7705,0.7584,0.8161
subsample_10.csv,ft_transformer,20,0.7474,0.7401,0.8088,0.7606,0.7484,0.8095,0.7524,0.7395,0.8109
subsample_8.csv,ft_transformer,20,0.7573,0.7336,0.8117,0.7585,0.7491,0.8062,0.761,0.7456,0.8019
subsample_3.csv,ft_transformer,20,0.7647,0.7538,0.8107,0.7672,0.7666,0.8144,0.7594,0.7552,0.8123
subsample_1.csv,ft_transformer,20,0.7627,0.7557,0.8066,0.7614,0.7597,0.8087,0.7585,0.7441,0.8067
subsample_2.csv,ft_transformer,20,0.7565,0.7545,0.8001,0.7499,0.7367,0.7994,0.754,0.7454,0.7932
subsample_6.csv,ft_transformer,20,0.7594,0.7519,0.8033,0.7647,0.7531,0.8033,0.7614,0.7497,0.804
subsample_5.csv,ft_transformer,20,0.7577,0.7483,0.8008,0.7557,0.7447,0.8045,0.761,0.7563,0.79
subsample_4.csv,ft_transformer,20,0.7627,0.7557,0.804,0.7623,0.7611,0.8085,0.7577,0.7525,0.8004
subsample_9.csv,ft_transformer,20,0.7651,0.7515,0.7984,0.7594,0.7465,0.8079,0.7561,0.7381,0.8148
subsample_7.csv,ft_transformer,30,0.7697,0.7571,0.8079,0.7672,0.7534,0.812,0.7689,0.7562,0.8108
subsample_10.csv,ft_transformer,30,0.7548,0.7432,0.8143,0.7627,0.7515,0.801,0.7594,0.7612,0.8149
subsample_8.csv,ft_transformer,30,0.7639,0.7503,0.8079,0.7676,0.7537,0.8073,0.7672,0.7538,0.8089
subsample_3.csv,ft_transformer,30,0.7602,0.7456,0.8085,0.7651,0.7564,0.8134,0.768,0.7641,0.8171
subsample_1.csv,ft_transformer,30,0.759,0.7594,0.8119,0.7606,0.758,0.8134,0.7602,0.7478,0.808
subsample_2.csv,ft_transformer,30,0.7565,0.7514,0.8016,0.7536,0.7481,0.8021,0.733,0.72,0.7899
subsample_6.csv,ft_transformer,30,0.7643,0.7556,0.81,0.7623,0.7486,0.8056,0.7627,0.7545,0.8067
subsample_5.csv,ft_transformer,30,0.7581,0.7601,0.802,0.7618,0.7578,0.8101,0.7553,0.7417,0.8067
subsample_4.csv,ft_transformer,30,0.761,0.7498,0.8052,0.7536,0.7393,0.8042,0.766,0.7623,0.8096
subsample_9.csv,ft_transformer,30,0.7602,0.75,0.8047,0.7664,0.7598,0.8163,0.766,0.7631,0.8129
subsample_7.csv,ft_transformer,50,0.7651,0.7545,0.8144,0.7651,0.7537,0.8089,0.7672,0.7523,0.8127
subsample_10.csv,ft_transformer,50,0.7478,0.7273,0.8055,0.7602,0.7585,0.8121,0.7569,0.7419,0.8149
subsample_8.csv,ft_transformer,50,0.7524,0.7349,0.7967,0.7528,0.7317,0.8047,0.7532,0.7291,0.8067
subsample_3.csv,ft_transformer,50,0.7676,0.7616,0.8069,0.7606,0.7495,0.8119,0.7668,0.7591,0.8146
subsample_1.csv,ft_transformer,50,0.7639,0.7606,0.813,0.7474,0.7603,0.8156,0.759,0.7475,0.8093
subsample_2.csv,ft_transformer,50,0.7478,0.7376,0.8022,0.7482,0.7425,0.8022,0.7553,0.7448,0.8054
subsample_6.csv,ft_transformer,50,0.7623,0.7591,0.8072,0.7623,0.7535,0.8025,0.7618,0.7487,0.7993
subsample_5.csv,ft_transformer,50,0.761,0.7652,0.8104,0.7573,0.7469,0.7933,0.7569,0.745,0.7999
subsample_4.csv,ft_transformer,50,0.747,0.7224,0.8106,0.7577,0.7435,0.8063,0.7544,0.7356,0.8057
subsample_9.csv,ft_transformer,50,0.7689,0.761,0.8173,0.7668,0.7533,0.8098,0.7635,0.7487,0.8067
subsample_7.csv,ft_transformer,75,0.768,0.756,0.8162,0.7676,0.7554,0.8019,0.7709,0.7628,0.8164
subsample_10.csv,ft_transformer,75,0.7573,0.7482,0.8164,0.7594,0.7502,0.8139,0.7585,0.7472,0.8149
subsample_8.csv,ft_transformer,75,0.7606,0.7495,0.8099,0.7639,0.7535,0.813,0.7631,0.7563,0.8071
subsample_3.csv,ft_transformer,75,0.7532,0.7288,0.8122,0.7709,0.7681,0.8127,0.7651,0.7568,0.8124
subsample_1.csv,ft_transformer,75,0.7639,0.7516,0.8169,0.7635,0.762,0.8155,0.7598,0.7566,0.8112
subsample_2.csv,ft_transformer,75,0.7569,0.7519,0.8071,0.7515,0.7393,0.7962,0.7511,0.7376,0.7911
subsample_6.csv,ft_transformer,75,0.7647,0.7606,0.81,0.7581,0.7427,0.8075,0.7643,0.7595,0.8055
subsample_5.csv,ft_transformer,75,0.7581,0.7488,0.8092,0.7569,0.7461,0.808,0.7577,0.7481,0.8034
subsample_4.csv,ft_transformer,75,0.7656,0.7606,0.8103,0.761,0.7631,0.8093,0.7627,0.7538,0.8053
subsample_9.csv,ft_transformer,75,0.7606,0.7477,0.8101,0.7664,0.7601,0.8117,0.7639,0.7538,0.8185
subsample_7.csv,ft_transformer,90,0.7705,0.7567,0.8177,0.766,0.7637,0.809,0.7676,0.7544,0.8121
subsample_10.csv,ft_transformer,90,0.7581,0.7399,0.8124,0.7557,0.754,0.8168,0.7618,0.7513,0.8114
subsample_8.csv,ft_transformer,90,0.752,0.7313,0.8071,0.7656,0.7505,0.8139,0.7524,0.7296,0.8126
subsample_3.csv,ft_transformer,90,0.768,0.7587,0.8149,0.7684,0.7687,0.8146,0.7643,0.7502,0.8164
subsample_1.csv,ft_transformer,90,0.7631,0.7607,0.8171,0.7656,0.7636,0.8154,0.7577,0.7616,0.8124
